date,temphigh_f,tempavg_f,templow_f,humidityhigh_percent,humidityavg_percent,humiditylow_percent,visibilityhigh_miles,visibilityavg_miles,visibilitylow_miles,windhigh_mph,windavg_mph,windgust_mph,precipitation_inches,fog,rain,snow,thunderstorm
2014-07-27,98.0,87.0,75.0,94.0,64.0,33.0,10.0,10.0,9.0,13.0,6.0,22.0,0.0,0,0,0,0
2014-07-28,99.0,87.0,74.0,93.0,62.0,31.0,10.0,10.0,8.0,9.0,3.0,15.0,0.0,0,0,0,0
2014-07-29,97.0,87.0,76.0,87.0,63.0,38.0,10.0,10.0,10.0,13.0,4.0,23.0,0.0,0,0,0,0
2014-07-30,96.0,86.0,76.0,87.0,60.0,33.0,10.0,10.0,10.0,14.0,6.0,22.0,0.0,0,0,0,0
2014-07-31,97.0,87.0,77.0,85.0,64.0,42.0,10.0,10.0,10.0,13.0,4.0,19.0,0.0,0,0,0,0
2014-08-01,91.0,82.0,73.0,74.0,59.0,44.0,10.0,10.0,10.0,12.0,5.0,18.0,0.0,0,0,0,0
2014-08-02,90.0,79.0,68.0,93.0,70.0,46.0,10.0,10.0,10.0,10.0,3.0,18.0,0.0,0,0,0,0
2014-08-03,94.0,83.0,71.0,84.0,62.0,39.0,10.0,10.0,9.0,13.0,4.0,19.0,0.0,0,0,0,0
2014-08-04,94.0,83.0,72.0,87.0,66.0,44.0,10.0,9.0,7.0,13.0,3.0,20.0,0.0,0,0,0,0
2014-08-05,97.0,85.0,73.0,87.0,61.0,35.0,10.0,10.0,8.0,13.0,3.0,22.0,0.0,0,0,0,0
2014-08-06,99.0,88.0,76.0,94.0,64.0,33.0,10.0,10.0,9.0,13.0,5.0,20.0,0.0,0,0,0,0
2014-08-07,102.0,90.0,77.0,88.0,59.0,29.0,10.0,8.0,5.0,13.0,6.0,25.0,0.0,0,0,0,0
2014-08-08,102.0,89.0,76.0,91.0,60.0,29.0,10.0,10.0,10.0,13.0,6.0,22.0,0.0,0,0,0,0
2014-08-09,100.0,89.0,77.0,88.0,60.0,31.0,10.0,10.0,10.0,13.0,5.0,18.0,0.0,0,0,0,0
2014-08-10,101.0,89.0,77.0,88.0,58.0,27.0,10.0,10.0,10.0,13.0,4.0,19.0,0.0,0,0,0,0
2014-08-11,102.0,89.0,76.0,91.0,62.0,33.0,10.0,10.0,2.0,13.0,3.0,23.0,0.05,0,1,0,1
2014-08-12,100.0,87.0,73.0,94.0,62.0,29.0,10.0,10.0,10.0,12.0,4.0,17.0,0.0,0,0,0,0
2014-08-13,97.0,83.0,69.0,66.0,45.0,24.0,10.0,10.0,10.0,12.0,4.0,20.0,0.0,0,0,0,0
2014-08-14,98.0,84.0,70.0,73.0,50.0,27.0,10.0,10.0,10.0,9.0,4.0,16.0,0.0,0,0,0,0
2014-08-15,101.0,88.0,75.0,88.0,58.0,27.0,10.0,10.0,10.0,13.0,5.0,19.0,0.0,0,0,0,0
2014-08-16,104.0,91.0,77.0,88.0,57.0,25.0,10.0,10.0,10.0,14.0,7.0,24.0,0.0,0,0,0,0
2014-08-17,101.0,90.0,79.0,85.0,56.0,27.0,10.0,10.0,10.0,16.0,6.0,24.0,0.0,0,0,0,0
2014-08-18,102.0,90.0,78.0,85.0,59.0,33.0,10.0,10.0,9.0,15.0,7.0,24.0,0.0,0,0,0,0
2014-08-19,96.0,87.0,77.0,76.0,55.0,34.0,10.0,10.0,9.0,16.0,7.0,25.0,0.0,0,0,0,1
2014-08-20,102.0,90.0,78.0,85.0,57.0,29.0,10.0,10.0,8.0,17.0,8.0,29.0,0.0,0,0,0,0
2014-08-21,103.0,92.0,80.0,85.0,55.0,25.0,10.0,10.0,10.0,17.0,9.0,27.0,0.0,0,0,0,0
2014-08-22,103.0,91.0,79.0,85.0,55.0,25.0,10.0,10.0,10.0,15.0,8.0,23.0,0.0,0,0,0,0
2014-08-23,101.0,88.0,75.0,94.0,62.0,29.0,10.0,10.0,9.0,14.0,6.0,21.0,0.0,0,0,0,0
2014-08-24,101.0,89.0,77.0,88.0,59.0,29.0,10.0,10.0,10.0,13.0,5.0,18.0,0.0,0,0,0,0
2014-08-25,101.0,89.0,76.0,88.0,59.0,29.0,10.0,10.0,10.0,10.0,5.0,15.0,0.0,0,0,0,0
2014-08-26,101.0,89.0,77.0,71.0,52.0,33.0,10.0,10.0,8.0,14.0,4.0,23.0,0.0,0,1,0,1
2014-08-27,98.0,87.0,76.0,87.0,58.0,29.0,10.0,10.0,10.0,10.0,4.0,17.0,0.0,0,0,0,0
2014-08-28,99.0,88.0,76.0,82.0,61.0,40.0,10.0,10.0,10.0,17.0,5.0,26.0,0.0,0,0,0,0
2014-08-29,96.0,87.0,77.0,88.0,64.0,39.0,10.0,10.0,2.0,15.0,5.0,23.0,0.07,0,1,0,1
2014-08-30,95.0,85.0,74.0,94.0,69.0,44.0,10.0,10.0,10.0,13.0,4.0,24.0,0.0,0,0,0,0
2014-08-31,99.0,87.0,74.0,94.0,68.0,42.0,10.0,10.0,10.0,15.0,7.0,26.0,0.0,0,0,0,0
2014-09-01,101.0,90.0,78.0,91.0,62.0,33.0,10.0,10.0,7.0,15.0,8.0,25.0,0.0,0,0,0,0
2014-09-02,98.0,88.0,78.0,91.0,66.0,40.0,10.0,10.0,10.0,17.0,8.0,32.0,0.01,0,0,0,0
2014-09-03,100.0,88.0,76.0,88.0,61.0,33.0,10.0,10.0,10.0,17.0,6.0,26.0,0.0,0,0,0,0
2014-09-04,99.0,86.0,73.0,91.0,65.0,38.0,10.0,8.0,0.0,28.0,5.0,37.0,0.98,1,1,0,1
2014-09-05,97.0,87.0,77.0,91.0,63.0,35.0,10.0,10.0,10.0,13.0,4.0,21.0,0.02,0,1,0,0
2014-09-06,97.0,86.0,74.0,94.0,67.0,39.0,10.0,10.0,2.0,13.0,3.0,20.0,0.19,0,1,0,1
2014-09-07,89.0,82.0,74.0,100.0,78.0,55.0,10.0,8.0,2.0,8.0,3.0,13.0,0.22,0,1,0,1
2014-09-08,96.0,84.0,72.0,100.0,70.0,39.0,10.0,10.0,8.0,12.0,3.0,15.0,0.0,0,0,0,0
2014-09-09,97.0,86.0,74.0,87.0,63.0,38.0,10.0,10.0,10.0,13.0,6.0,20.0,0.0,0,0,0,0
2014-09-10,99.0,88.0,77.0,88.0,63.0,38.0,10.0,10.0,10.0,14.0,7.0,25.0,0.0,0,0,0,0
2014-09-11,99.0,89.0,78.0,85.0,60.0,35.0,10.0,10.0,10.0,10.0,5.0,19.0,0.0,0,0,0,0
2014-09-12,96.0,81.0,66.0,94.0,67.0,39.0,10.0,9.0,1.0,15.0,5.0,24.0,0.51,0,1,0,1
2014-09-13,66.0,63.0,60.0,100.0,92.0,84.0,10.0,5.0,1.0,14.0,5.0,24.0,0.68,0,1,0,0
2014-09-14,77.0,71.0,64.0,100.0,87.0,73.0,10.0,8.0,3.0,7.0,2.0,10.0,0.0,0,0,0,0
2014-09-15,88.0,79.0,69.0,97.0,76.0,55.0,10.0,9.0,6.0,8.0,2.0,13.0,0.0,0,0,0,0
2014-09-16,94.0,84.0,74.0,94.0,70.0,46.0,10.0,10.0,6.0,18.0,3.0,28.0,0.02,0,1,0,1
2014-09-17,91.0,83.0,75.0,94.0,75.0,56.0,10.0,9.0,2.0,14.0,3.0,20.0,0.35,0,1,0,1
2014-09-18,90.0,81.0,72.0,100.0,78.0,56.0,10.0,7.0,0.0,25.0,2.0,33.0,3.66,1,1,0,1
2014-09-19,86.0,80.0,74.0,100.0,85.0,69.0,10.0,8.0,2.0,10.0,3.0,14.0,0.13,0,1,0,0
2014-09-20,90.0,82.0,74.0,100.0,78.0,55.0,10.0,9.0,1.0,9.0,3.0,15.0,0.21,0,1,0,0
2014-09-21,90.0,81.0,72.0,94.0,71.0,47.0,10.0,10.0,10.0,10.0,3.0,15.0,0.0,0,0,0,0
2014-09-22,91.0,81.0,70.0,90.0,69.0,47.0,10.0,10.0,10.0,9.0,4.0,16.0,0.0,0,0,0,0
2014-09-23,85.0,76.0,67.0,74.0,57.0,40.0,10.0,10.0,10.0,8.0,3.0,12.0,0.0,0,0,0,0
2014-09-24,84.0,72.0,60.0,90.0,64.0,37.0,10.0,10.0,10.0,9.0,2.0,16.0,0.0,0,0,0,0
2014-09-25,83.0,73.0,62.0,90.0,74.0,58.0,10.0,10.0,8.0,13.0,3.0,20.0,0.0,0,0,0,0
2014-09-26,85.0,76.0,66.0,87.0,71.0,54.0,10.0,10.0,10.0,10.0,3.0,15.0,0.0,0,0,0,0
2014-09-27,80.0,74.0,68.0,93.0,78.0,62.0,10.0,10.0,8.0,9.0,2.0,14.0,0.0,0,1,0,0
2014-09-28,88.0,77.0,66.0,100.0,72.0,43.0,10.0,8.0,3.0,12.0,3.0,15.0,0.0,0,0,0,0
2014-09-29,89.0,78.0,67.0,93.0,68.0,43.0,10.0,10.0,10.0,8.0,2.0,12.0,0.0,0,0,0,0
2014-09-30,90.0,78.0,65.0,93.0,70.0,47.0,10.0,10.0,10.0,9.0,2.0,14.0,0.0,0,0,0,0
2014-10-01,92.0,84.0,76.0,88.0,68.0,47.0,10.0,10.0,10.0,10.0,5.0,18.0,0.0,0,0,0,0
2014-10-02,92.0,84.0,76.0,91.0,72.0,52.0,10.0,9.0,4.0,14.0,7.0,27.0,0.03,0,1,0,1
2014-10-03,85.0,75.0,65.0,63.0,44.0,25.0,10.0,10.0,10.0,14.0,7.0,22.0,0.0,0,0,0,1
2014-10-04,80.0,70.0,59.0,72.0,51.0,29.0,10.0,10.0,10.0,9.0,4.0,14.0,0.0,0,0,0,0
2014-10-05,87.0,75.0,62.0,93.0,69.0,44.0,10.0,10.0,10.0,14.0,6.0,23.0,0.0,0,0,0,0
2014-10-06,89.0,81.0,72.0,93.0,73.0,53.0,10.0,10.0,10.0,13.0,6.0,20.0,0.0,0,0,0,0
2014-10-07,94.0,83.0,72.0,93.0,67.0,41.0,10.0,9.0,5.0,13.0,5.0,21.0,0.0,0,0,0,0
2014-10-08,90.0,82.0,74.0,93.0,70.0,46.0,10.0,10.0,10.0,15.0,6.0,23.0,0.0,0,0,0,0
2014-10-09,92.0,84.0,75.0,94.0,69.0,44.0,10.0,10.0,9.0,14.0,7.0,22.0,0.0,0,1,0,0
2014-10-10,92.0,84.0,75.0,87.0,66.0,44.0,10.0,10.0,10.0,14.0,7.0,24.0,0.0,0,0,0,0
2014-10-11,78.0,69.0,59.0,97.0,85.0,73.0,10.0,7.0,0.0,14.0,5.0,20.0,1.42,1,1,0,0
2014-10-12,77.0,69.0,61.0,93.0,86.0,78.0,10.0,9.0,7.0,13.0,2.0,24.0,0.01,0,1,0,1
2014-10-13,76.0,69.0,61.0,87.0,63.0,38.0,10.0,10.0,2.0,20.0,10.0,36.0,0.09,0,1,0,1
2014-10-14,80.0,66.0,51.0,77.0,49.0,21.0,10.0,10.0,10.0,14.0,5.0,20.0,0.0,0,0,0,0
2014-10-15,88.0,72.0,56.0,72.0,46.0,20.0,10.0,10.0,10.0,9.0,2.0,16.0,0.0,0,0,0,0
2014-10-16,86.0,72.0,57.0,72.0,50.0,27.0,10.0,10.0,10.0,13.0,4.0,23.0,0.0,0,0,0,0
2014-10-17,87.0,74.0,61.0,97.0,69.0,40.0,10.0,10.0,10.0,13.0,3.0,17.0,0.0,0,0,0,0
2014-10-18,86.0,76.0,66.0,90.0,67.0,44.0,10.0,10.0,5.0,9.0,2.0,12.0,0.0,0,0,0,0
2014-10-19,82.0,74.0,65.0,93.0,74.0,54.0,10.0,10.0,6.0,8.0,2.0,15.0,0.0,0,0,0,0
2014-10-20,82.0,73.0,63.0,100.0,73.0,45.0,10.0,9.0,4.0,8.0,2.0,13.0,0.0,0,0,0,0
2014-10-21,83.0,71.0,58.0,93.0,61.0,28.0,10.0,9.0,6.0,10.0,3.0,16.0,0.0,0,0,0,0
2014-10-22,83.0,72.0,61.0,84.0,67.0,49.0,10.0,10.0,10.0,9.0,2.0,14.0,0.0,0,1,0,0
2014-10-23,83.0,75.0,66.0,81.0,64.0,46.0,10.0,10.0,10.0,8.0,2.0,11.0,0.0,0,1,0,0
2014-10-24,85.0,73.0,60.0,84.0,64.0,44.0,10.0,10.0,10.0,7.0,2.0,9.0,0.0,0,0,0,0
2014-10-25,88.0,75.0,62.0,84.0,62.0,39.0,10.0,10.0,10.0,8.0,2.0,12.0,0.0,0,0,0,0
2014-10-26,86.0,74.0,61.0,90.0,62.0,34.0,10.0,10.0,8.0,12.0,4.0,19.0,0.0,0,0,0,0
2014-10-27,86.0,74.0,62.0,93.0,67.0,40.0,10.0,10.0,10.0,14.0,6.0,23.0,0.0,0,0,0,0
2014-10-28,84.0,75.0,65.0,93.0,74.0,55.0,10.0,10.0,10.0,8.0,2.0,12.0,0.0,0,0,0,0
2014-10-29,81.0,73.0,65.0,81.0,68.0,54.0,10.0,10.0,10.0,10.0,3.0,14.0,0.0,0,0,0,0
2014-10-30,82.0,73.0,63.0,93.0,72.0,51.0,10.0,10.0,9.0,8.0,2.0,10.0,0.0,0,1,0,0
2014-10-31,76.0,66.0,56.0,93.0,60.0,27.0,10.0,9.0,2.0,16.0,7.0,25.0,0.3,0,1,0,0
2014-11-01,68.0,58.0,47.0,71.0,54.0,37.0,10.0,10.0,10.0,9.0,5.0,14.0,0.0,0,0,0,0
2014-11-02,75.0,62.0,48.0,80.0,61.0,41.0,10.0,10.0,10.0,15.0,6.0,25.0,0.0,0,0,0,0
2014-11-03,76.0,68.0,59.0,84.0,72.0,60.0,10.0,10.0,10.0,14.0,6.0,23.0,0.0,0,0,0,0
2014-11-04,75.0,67.0,58.0,100.0,87.0,73.0,10.0,8.0,2.0,17.0,5.0,28.0,0.56,0,1,0,0
2014-11-05,59.0,57.0,55.0,100.0,97.0,93.0,10.0,6.0,2.0,13.0,6.0,20.0,1.51,0,1,0,0
2014-11-06,63.0,59.0,55.0,93.0,75.0,56.0,10.0,10.0,5.0,10.0,4.0,17.0,0.04,0,1,0,0
2014-11-07,71.0,60.0,48.0,80.0,53.0,26.0,10.0,10.0,10.0,7.0,2.0,11.0,0.0,0,0,0,0
2014-11-08,75.0,62.0,48.0,93.0,67.0,41.0,10.0,10.0,10.0,15.0,4.0,25.0,0.0,0,0,0,0
2014-11-09,74.0,61.0,47.0,86.0,59.0,31.0,10.0,10.0,10.0,8.0,3.0,13.0,0.0,0,0,0,0
2014-11-10,76.0,63.0,49.0,93.0,70.0,46.0,10.0,10.0,10.0,17.0,6.0,31.0,0.0,0,0,0,0
2014-11-11,65.0,54.0,42.0,93.0,67.0,40.0,10.0,10.0,9.0,17.0,7.0,32.0,0.0,0,0,0,0
2014-11-12,51.0,44.0,36.0,64.0,50.0,36.0,10.0,10.0,10.0,16.0,9.0,27.0,0.0,0,0,0,0
2014-11-13,41.0,36.0,31.0,58.0,43.0,27.0,10.0,10.0,10.0,17.0,8.0,28.0,0.0,0,0,0,0
2014-11-14,45.0,38.0,30.0,58.0,44.0,30.0,10.0,10.0,10.0,8.0,3.0,11.0,0.0,0,0,0,0
2014-11-15,48.0,44.0,40.0,100.0,72.0,43.0,10.0,5.0,1.0,10.0,4.0,15.0,0.02,0,1,0,0
2014-11-16,50.0,42.0,34.0,100.0,91.0,82.0,10.0,4.0,0.0,17.0,6.0,28.0,0.01,1,1,0,0
2014-11-17,53.0,42.0,30.0,82.0,52.0,22.0,10.0,10.0,10.0,16.0,6.0,26.0,0.0,0,0,0,0
2014-11-18,56.0,43.0,30.0,78.0,51.0,24.0,10.0,10.0,3.0,10.0,2.0,15.0,0.0,0,0,0,0
2014-11-19,69.0,51.0,33.0,86.0,64.0,42.0,10.0,10.0,10.0,13.0,3.0,22.0,0.0,0,0,0,0
2014-11-20,70.0,57.0,44.0,100.0,85.0,70.0,10.0,8.0,0.0,12.0,3.0,16.0,0.01,1,1,0,0
2014-11-21,74.0,68.0,62.0,100.0,90.0,79.0,10.0,6.0,0.0,13.0,5.0,20.0,0.33,1,1,0,0
2014-11-22,67.0,63.0,58.0,100.0,97.0,93.0,10.0,6.0,0.0,20.0,7.0,28.0,3.33,1,1,0,1
2014-11-23,81.0,67.0,53.0,100.0,62.0,23.0,10.0,10.0,10.0,16.0,5.0,27.0,0.0,0,0,0,0
2014-11-24,66.0,53.0,40.0,76.0,47.0,18.0,10.0,10.0,10.0,15.0,5.0,28.0,0.0,0,0,0,0
2014-11-25,67.0,53.0,38.0,85.0,53.0,20.0,10.0,10.0,10.0,9.0,3.0,16.0,0.0,0,0,0,0
2014-11-26,77.0,60.0,42.0,62.0,40.0,18.0,10.0,10.0,10.0,10.0,3.0,17.0,0.0,0,0,0,0
2014-11-27,64.0,53.0,42.0,76.0,52.0,27.0,10.0,10.0,10.0,10.0,4.0,16.0,0.0,0,0,0,0
2014-11-28,72.0,57.0,42.0,82.0,62.0,41.0,10.0,10.0,10.0,14.0,4.0,24.0,0.0,0,0,0,0
2014-11-29,73.0,65.0,56.0,93.0,75.0,57.0,10.0,10.0,10.0,16.0,7.0,31.0,0.0,0,0,0,0
2014-11-30,79.0,72.0,64.0,87.0,71.0,54.0,10.0,10.0,10.0,15.0,7.0,28.0,0.0,0,0,0,0
2014-12-01,66.0,54.0,41.0,93.0,69.0,45.0,10.0,10.0,8.0,17.0,6.0,30.0,0.0,0,0,0,0
2014-12-02,50.0,45.0,39.0,80.0,63.0,45.0,10.0,10.0,10.0,10.0,4.0,16.0,0.0,0,0,0,0
2014-12-03,59.0,54.0,48.0,100.0,88.0,75.0,10.0,7.0,2.0,7.0,1.0,10.0,0.0,0,0,0,0
2014-12-04,66.0,62.0,58.0,100.0,94.0,87.0,10.0,3.0,1.0,12.0,3.0,16.0,0.06,0,1,0,0
2014-12-05,75.0,69.0,63.0,100.0,82.0,64.0,10.0,8.0,2.0,12.0,5.0,20.0,0.01,0,1,0,0
2014-12-06,69.0,62.0,55.0,90.0,72.0,53.0,10.0,10.0,9.0,13.0,6.0,20.0,0.0,0,0,0,0
2014-12-07,56.0,54.0,52.0,89.0,83.0,77.0,10.0,10.0,9.0,9.0,4.0,14.0,0.0,0,0,0,0
2014-12-08,67.0,58.0,49.0,86.0,69.0,52.0,10.0,10.0,8.0,9.0,3.0,14.0,0.0,0,0,0,0
2014-12-09,69.0,56.0,43.0,100.0,70.0,39.0,10.0,8.0,2.0,8.0,1.0,11.0,0.0,0,0,0,0
2014-12-10,66.0,57.0,47.0,93.0,75.0,56.0,10.0,9.0,6.0,8.0,1.0,11.0,0.02,0,1,0,0
2014-12-11,67.0,62.0,57.0,97.0,85.0,73.0,10.0,7.0,2.0,9.0,5.0,16.0,0.04,0,1,0,0
2014-12-12,71.0,65.0,59.0,90.0,78.0,66.0,10.0,10.0,9.0,12.0,5.0,17.0,0.0,0,1,0,0
2014-12-13,74.0,65.0,55.0,100.0,79.0,57.0,10.0,9.0,5.0,14.0,5.0,21.0,0.0,0,0,0,0
2014-12-14,74.0,68.0,61.0,100.0,82.0,64.0,10.0,9.0,5.0,14.0,6.0,26.0,0.07,0,1,0,0
2014-12-15,74.0,63.0,52.0,93.0,58.0,23.0,10.0,10.0,7.0,12.0,5.0,19.0,0.0,0,0,0,0
2014-12-16,63.0,55.0,46.0,60.0,47.0,34.0,10.0,10.0,10.0,14.0,5.0,20.0,0.0,0,0,0,0
2014-12-17,53.0,51.0,48.0,96.0,75.0,54.0,10.0,8.0,2.0,15.0,4.0,22.0,0.1,0,1,0,1
2014-12-18,60.0,55.0,49.0,100.0,92.0,84.0,10.0,4.0,1.0,12.0,3.0,17.0,0.0,0,0,0,0
2014-12-19,57.0,53.0,48.0,100.0,89.0,77.0,10.0,7.0,1.0,13.0,7.0,19.0,0.59,0,1,0,1
2014-12-20,54.0,52.0,49.0,86.0,82.0,72.0,10.0,9.0,5.0,8.0,3.0,13.0,0.0,0,0,0,0
2014-12-21,56.0,53.0,50.0,93.0,83.0,72.0,10.0,9.0,5.0,10.0,5.0,20.0,0.0,0,0,0,0
2014-12-22,77.0,67.0,56.0,93.0,63.0,33.0,10.0,10.0,8.0,12.0,5.0,18.0,0.0,0,0,0,0
2014-12-23,59.0,51.0,43.0,77.0,66.0,55.0,10.0,10.0,10.0,18.0,8.0,31.0,0.0,0,1,0,0
2014-12-24,57.0,46.0,35.0,85.0,62.0,38.0,10.0,10.0,10.0,16.0,6.0,25.0,0.0,0,0,0,0
2014-12-25,65.0,49.0,33.0,96.0,61.0,26.0,10.0,10.0,10.0,16.0,6.0,30.0,0.0,0,0,0,0
2014-12-26,74.0,64.0,53.0,100.0,83.0,66.0,10.0,9.0,3.0,12.0,5.0,21.0,0.01,0,1,0,0
2014-12-27,66.0,54.0,41.0,93.0,79.0,65.0,10.0,8.0,5.0,16.0,8.0,24.0,0.03,0,1,0,0
2014-12-28,47.0,40.0,32.0,92.0,71.0,49.0,10.0,10.0,7.0,14.0,4.0,21.0,0.13,0,1,0,0
2014-12-29,67.0,49.0,30.0,92.0,68.0,43.0,10.0,10.0,10.0,10.0,2.0,15.0,0.0,0,0,0,0
2014-12-30,46.0,43.0,39.0,100.0,87.0,73.0,10.0,6.0,0.0,13.0,6.0,21.0,0.0,1,0,0,0
2014-12-31,42.0,39.0,36.0,76.0,70.0,64.0,10.0,10.0,9.0,14.0,8.0,21.0,0.0,0,0,0,0
2015-01-01,40.0,37.0,34.0,100.0,82.0,64.0,10.0,3.0,1.0,9.0,5.0,13.0,0.63,0,1,0,1
2015-01-02,43.0,41.0,38.0,100.0,95.0,89.0,10.0,4.0,2.0,12.0,5.0,18.0,0.2,0,1,0,1
2015-01-03,62.0,51.0,39.0,100.0,74.0,48.0,10.0,8.0,2.0,14.0,3.0,24.0,0.76,0,1,0,1
2015-01-04,51.0,43.0,35.0,100.0,69.0,38.0,10.0,10.0,10.0,16.0,7.0,26.0,0.0,0,0,0,0
2015-01-05,52.0,41.0,29.0,75.0,54.0,32.0,10.0,10.0,10.0,8.0,4.0,12.0,0.0,0,0,0,0
2015-01-06,71.0,54.0,36.0,76.0,50.0,23.0,10.0,10.0,10.0,9.0,2.0,13.0,0.0,0,0,0,0
2015-01-07,51.0,41.0,30.0,76.0,54.0,32.0,10.0,10.0,10.0,21.0,9.0,32.0,0.0,0,0,0,0
2015-01-08,36.0,30.0,23.0,56.0,48.0,39.0,10.0,10.0,10.0,15.0,5.0,23.0,0.0,0,1,0,0
2015-01-09,38.0,36.0,34.0,70.0,62.0,54.0,10.0,10.0,4.0,13.0,6.0,21.0,0.02,0,1,0,0
2015-01-10,36.0,34.0,32.0,100.0,76.0,52.0,10.0,4.0,2.0,8.0,3.0,13.0,0.3,0,1,0,1
2015-01-11,49.0,42.0,34.0,100.0,90.0,80.0,10.0,7.0,2.0,8.0,3.0,13.0,0.17,0,1,0,0
2015-01-12,46.0,43.0,40.0,100.0,88.0,76.0,10.0,5.0,0.0,14.0,5.0,20.0,0.0,1,0,0,0
2015-01-13,42.0,39.0,35.0,92.0,83.0,73.0,10.0,7.0,4.0,12.0,7.0,21.0,0.0,0,0,0,0
2015-01-14,40.0,39.0,38.0,92.0,86.0,79.0,8.0,4.0,2.0,9.0,5.0,15.0,0.0,0,0,0,0
2015-01-15,59.0,49.0,38.0,92.0,68.0,43.0,10.0,9.0,6.0,12.0,4.0,19.0,0.0,0,0,0,0
2015-01-16,64.0,51.0,38.0,92.0,64.0,36.0,10.0,10.0,10.0,8.0,3.0,12.0,0.0,0,0,0,0
2015-01-17,69.0,54.0,39.0,92.0,63.0,34.0,10.0,10.0,6.0,12.0,3.0,20.0,0.0,0,0,0,0
2015-01-18,72.0,59.0,46.0,53.0,37.0,20.0,10.0,10.0,10.0,10.0,3.0,15.0,0.0,0,0,0,0
2015-01-19,75.0,56.0,37.0,85.0,59.0,33.0,10.0,10.0,10.0,10.0,3.0,19.0,0.0,0,0,0,0
2015-01-20,80.0,61.0,41.0,89.0,59.0,28.0,10.0,10.0,7.0,12.0,3.0,19.0,0.0,0,0,0,0
2015-01-21,56.0,53.0,50.0,96.0,84.0,71.0,10.0,5.0,1.0,10.0,6.0,17.0,0.16,0,1,0,0
2015-01-22,52.0,47.0,41.0,100.0,91.0,82.0,10.0,4.0,1.0,20.0,10.0,32.0,2.07,0,1,0,0
2015-01-23,51.0,45.0,38.0,93.0,77.0,61.0,10.0,8.0,3.0,15.0,6.0,23.0,0.4,0,1,0,0
2015-01-24,63.0,50.0,36.0,92.0,62.0,32.0,10.0,10.0,10.0,13.0,4.0,21.0,0.0,0,0,0,0
2015-01-25,73.0,57.0,40.0,85.0,53.0,20.0,10.0,10.0,10.0,13.0,6.0,20.0,0.0,0,0,0,0
2015-01-26,74.0,60.0,46.0,61.0,43.0,25.0,10.0,10.0,10.0,10.0,5.0,17.0,0.0,0,0,0,0
2015-01-27,83.0,67.0,51.0,71.0,47.0,23.0,10.0,10.0,10.0,14.0,6.0,24.0,0.0,0,0,0,0
2015-01-28,81.0,62.0,42.0,96.0,60.0,23.0,10.0,10.0,10.0,14.0,4.0,22.0,0.0,0,0,0,0
2015-01-29,79.0,66.0,52.0,100.0,68.0,35.0,10.0,10.0,6.0,16.0,4.0,25.0,0.0,0,0,0,0
2015-01-30,58.0,53.0,48.0,63.0,52.0,40.0,10.0,10.0,10.0,14.0,6.0,23.0,0.0,0,1,0,0
2015-01-31,62.0,56.0,49.0,100.0,80.0,59.0,10.0,5.0,1.0,15.0,4.0,21.0,0.31,0,1,0,0
2015-02-01,73.0,59.0,44.0,100.0,77.0,53.0,10.0,8.0,4.0,17.0,7.0,28.0,0.02,0,1,0,0
2015-02-02,49.0,41.0,33.0,62.0,48.0,34.0,10.0,10.0,10.0,15.0,6.0,22.0,0.0,0,0,0,0
2015-02-03,43.0,42.0,40.0,96.0,76.0,55.0,10.0,6.0,2.0,8.0,2.0,11.0,0.26,0,1,0,0
2015-02-04,55.0,49.0,42.0,100.0,92.0,83.0,10.0,5.0,1.0,8.0,2.0,13.0,0.06,0,1,0,0
2015-02-05,52.0,45.0,38.0,92.0,77.0,62.0,10.0,10.0,5.0,16.0,7.0,26.0,0.0,0,0,0,0
2015-02-06,60.0,49.0,37.0,86.0,69.0,51.0,10.0,10.0,7.0,10.0,3.0,16.0,0.0,0,0,0,0
2015-02-07,69.0,55.0,40.0,93.0,71.0,49.0,10.0,8.0,4.0,13.0,5.0,21.0,0.0,0,0,0,0
2015-02-08,78.0,68.0,58.0,93.0,72.0,50.0,10.0,10.0,8.0,14.0,6.0,26.0,0.0,0,0,0,0
2015-02-09,83.0,68.0,52.0,77.0,49.0,20.0,10.0,10.0,10.0,9.0,3.0,13.0,0.0,0,0,0,0
2015-02-10,81.0,64.0,46.0,86.0,57.0,28.0,10.0,10.0,10.0,10.0,4.0,18.0,0.0,0,0,0,0
2015-02-11,78.0,65.0,51.0,100.0,64.0,27.0,10.0,7.0,1.0,16.0,5.0,26.0,0.0,0,0,0,0
2015-02-12,62.0,53.0,44.0,65.0,51.0,36.0,10.0,10.0,10.0,16.0,7.0,27.0,0.0,0,0,0,0
2015-02-13,70.0,55.0,39.0,79.0,58.0,37.0,10.0,10.0,10.0,10.0,2.0,15.0,0.0,0,0,0,0
2015-02-14,78.0,63.0,48.0,86.0,60.0,33.0,10.0,10.0,10.0,9.0,3.0,14.0,0.0,0,0,0,0
2015-02-15,68.0,63.0,57.0,87.0,80.0,73.0,10.0,10.0,7.0,10.0,5.0,19.0,0.0,0,0,0,0
2015-02-16,66.0,51.0,36.0,93.0,79.0,64.0,10.0,8.0,2.0,17.0,9.0,28.0,0.01,0,1,0,0
2015-02-17,55.0,45.0,34.0,82.0,59.0,35.0,10.0,10.0,10.0,13.0,7.0,22.0,0.0,0,0,0,0
2015-02-18,66.0,49.0,32.0,89.0,56.0,22.0,10.0,10.0,10.0,13.0,4.0,18.0,0.0,0,0,0,0
